credit.policy,credit.policy,days.with.cr.line,days.with.cr.line,delinq.2yrs,delinq.2yrs,dti,dti,fico,fico,inq.last.6mths,inq.last.6mths,installment,installment,int.rate,log.annual.inc,log.annual.inc,not.fully.paid,not.fully.paid,pub.rec,pub.rec,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,revol.bal,revol.bal,revol.util,revol.util
1,1,7140.958333,7140.958333,0,0,12.9,12.9,692,692,2,2,648.61,648.61,0.1392,11.35040654,11.35040654,0,0,0,0,0,1,0,0,0,0,7541,7541,82.0,82.0
1,1,5970.0,5970.0,0,0,13.79,13.79,747,747,0,0,435.19,435.19,0.1148,10.6501755,10.6501755,0,0,0,0,1,0,0,0,0,0,36646,36646,32.5,32.5
1,1,14009.95833,14009.95833,0,0,22.88,22.88,737,737,0,0,494.53,494.53,0.1148,11.65268741,11.65268741,0,0,0,0,0,1,0,0,0,0,50282,50282,10.9,10.9
1,1,3630.0,3630.0,0,0,19.23,19.23,667,667,1,1,628.86,628.86,0.1635,11.35040654,11.35040654,0,0,0,0,0,1,0,0,0,0,20300,20300,78.7,78.7
1,1,3960.0,3960.0,0,0,17.65,17.65,667,667,0,0,54.62,54.62,0.1392,11.1844214,11.1844214,0,0,0,0,1,0,0,0,0,0,40106,40106,80.4,80.4
1,1,3990.0,3990.0,0,0,1.12,1.12,682,682,1,1,169.01,169.01,0.1322,10.58405595,10.58405595,0,0,0,0,0,0,0,0,0,0,1536,1536,15.8,15.8
1,1,3390.0,3390.0,1,1,12.94,12.94,667,667,1,1,158.99,158.99,0.1635,11.22524339,11.22524339,0,0,0,0,0,0,0,1,0,0,2453,2453,94.3,94.3
1,1,6449.958333,6449.958333,0,0,13.43,13.43,702,702,0,0,686.12,686.12,0.1426,11.59819449,11.59819449,1,1,1,1,0,1,0,0,0,0,30497,30497,93.8,93.8
1,1,3209.958333,3209.958333,0,0,17.61,17.61,687,687,0,0,260.29,260.29,0.1461,9.967588478,9.967588478,0,0,0,0,0,1,0,0,0,0,10948,10948,96.9,96.9
1,1,3842.958333,3842.958333,0,0,8.78,8.78,702,702,2,2,163.86,163.86,0.1392,10.93310697,10.93310697,0,0,0,0,1,0,0,0,0,0,4645,4645,96.8,96.8
1,1,3708.0,3708.0,0,0,21.48,21.48,742,742,1,1,131.88,131.88,0.1148,10.71894086,10.71894086,0,0,0,0,0,1,0,0,0,0,2529,2529,11.7,11.7
1,1,3780.0,3780.0,0,0,20.64,20.64,662,662,2,2,188.22,188.22,0.1843,10.1266311,10.1266311,0,0,0,0,0,0,0,0,0,1,16177,16177,67.6,67.6
1,1,2849.958333,2849.958333,0,0,15.42,15.42,712,712,0,0,509.53,509.53,0.1357,11.0279625,11.0279625,0,0,0,0,0,0,0,0,0,0,6724,6724,27.1,27.1
1,1,4410.0,4410.0,0,0,14.93,14.93,717,717,2,2,437.24,437.24,0.1287,10.66895539,10.66895539,0,0,0,0,0,1,0,0,0,0,49,49,3.3,3.3
1,1,4229.958333,4229.958333,0,0,13.8,13.8,747,747,4,4,662.68,662.68,0.1183,11.1844214,11.1844214,0,0,0,0,0,1,0,0,0,0,15968,15968,28.6,28.6
1,1,11340.0,11340.0,1,1,17.68,17.68,682,682,0,0,271.75,271.75,0.1357,11.79539397,11.79539397,0,0,0,0,0,1,0,0,0,0,55045,55045,85.2,85.2
1,1,5639.958333,5639.958333,0,0,18.7,18.7,747,747,0,0,428.13,428.13,0.0894,11.24504602,11.24504602,0,0,0,0,0,1,0,0,0,0,33660,33660,45.0,45.0
1,1,8100.0,8100.0,0,0,15.86,15.86,792,792,0,0,381.26,381.26,0.0894,11.00209984,11.00209984,0,0,0,0,0,0,0,0,0,0,498,498,0.4,0.4
1,1,8579.958333,8579.958333,0,0,11.01,11.01,757,757,0,0,381.26,381.26,0.0894,10.46561447,10.46561447,0,0,0,0,0,1,0,0,0,0,13819,13819,36.9,36.9
1,1,4020.0,4020.0,0,0,16.24,16.24,792,792,0,0,46.35,46.35,0.0705,10.71441777,10.71441777,0,0,0,0,1,0,0,0,0,0,18830,18830,52.0,52.0
1,1,4649.958333,4649.958333,0,0,2.55,2.55,742,742,3,3,662.68,662.68,0.1183,11.1844214,11.1844214,0,0,0,0,0,0,0,1,0,0,11518,11518,15.4,15.4
1,1,3030.0,3030.0,1,1,24.11,24.11,707,707,1,1,115.97,115.97,0.1183,10.95080655,10.95080655,0,0,0,0,0,0,0,1,0,0,2979,2979,14.2,14.2
1,1,4619.958333,4619.958333,0,0,4.91,4.91,692,692,1,1,324.49,324.49,0.1322,11.69524702,11.69524702,0,0,0,0,0,1,0,0,0,0,1664,1664,87.6,87.6
1,1,7229.958333,7229.958333,0,0,13.09,13.09,752,752,0,0,634.35,634.35,0.1461,11.70354582,11.70354582,0,0,0,0,0,0,0,0,0,1,14375,14375,17.5,17.5
1,1,8370.0,8370.0,0,0,14.4,14.4,752,752,1,1,156.1,156.1,0.0774,11.03488966,11.03488966,0,0,0,0,0,0,0,0,0,0,15489,15489,35.4,35.4
1,1,3600.0,3600.0,0,0,10.89,10.89,732,732,3,3,533.46,533.46,0.1183,11.15625052,11.15625052,0,0,0,0,0,1,0,0,0,0,15942,15942,40.9,40.9
1,1,1754.958333,1754.958333,0,0,0.36,0.36,722,722,3,3,565.27,565.27,0.1635,10.81977828,10.81977828,0,0,0,0,0,0,0,0,0,1,640,640,3.9,3.9
1,1,3270.0,3270.0,1,1,12.66,12.66,727,727,2,2,197.82,197.82,0.1148,11.22524339,11.22524339,0,0,0,0,0,0,0,0,0,0,4027,4027,7.2,7.2
1,1,3869.958333,3869.958333,0,0,13.83,13.83,662,662,2,2,48.03,48.03,0.1426,10.59663473,10.59663473,0,0,0,0,0,1,0,0,0,0,3163,3163,53.6,53.6
1,1,2039.958333,2039.958333,0,0,24.27,24.27,712,712,0,0,430.88,430.88,0.1253,10.53900562,10.53900562,1,1,0,0,0,0,1,0,0,0,5048,5048,55.5,55.5
1,1,6721.0,6721.0,0,0,9.79,9.79,692,692,1,1,235.44,235.44,0.1287,10.1266311,10.1266311,0,0,0,0,0,1,0,0,0,0,6355,6355,65.5,65.5
1,1,5880.0,5880.0,0,0,4.24,4.24,812,812,4,4,659.37,659.37,0.1148,12.20607265,12.20607265,0,0,0,0,0,0,0,1,0,0,15571,15571,8.7,8.7
1,1,7410.0,7410.0,0,0,12.48,12.48,687,687,3,3,171.53,171.53,0.1426,11.11125555,11.11125555,0,0,0,0,0,0,0,0,1,0,24905,24905,95.5,95.5
1,1,2160.0,2160.0,0,0,7.83,7.83,737,737,0,0,110.64,110.64,0.0859,10.38899537,10.38899537,0,0,0,0,0,0,1,0,0,0,1092,1092,9.9,9.9
1,1,5009.958333,5009.958333,0,0,6.0,6.0,672,672,1,1,186.26,186.26,0.2017,10.81977828,10.81977828,1,1,1,1,0,0,0,0,0,1,9814,9814,59.5,59.5
1,1,3780.0,3780.0,1,1,1.49,1.49,707,707,2,2,149.85,149.85,0.1218,11.21182037,11.21182037,0,0,0,0,0,0,0,0,0,0,2698,2698,33.3,33.3
1,1,4170.0,4170.0,0,0,15.01,15.01,702,702,1,1,441.6,441.6,0.1357,11.62625415,11.62625415,0,0,0,0,1,0,0,0,0,0,46306,46306,56.6,56.6
1,1,3630.0,3630.0,0,0,23.18,23.18,732,732,1,1,349.49,349.49,0.0894,10.81977828,10.81977828,0,0,0,0,1,0,0,0,0,0,11557,11557,46.2,46.2
1,1,5520.0,5520.0,0,0,10.1,10.1,742,742,1,1,494.53,494.53,0.1148,11.22524339,11.22524339,0,0,0,0,0,1,0,0,0,0,73366,73366,61.7,61.7
1,1,7020.0,7020.0,0,0,10.93,10.93,742,742,0,0,629.55,629.55,0.1183,12.20609265,12.20609265,0,0,0,0,0,1,0,0,0,0,79062,79062,50.8,50.8
1,1,4350.0,4350.0,0,0,17.43,17.43,732,732,2,2,344.76,344.76,0.1461,12.01370075,12.01370075,0,0,0,0,0,0,0,0,0,1,114393,114393,46.6,46.6
1,1,5610.0,5610.0,0,0,15.03,15.03,757,757,0,0,105.61,105.61,0.074,10.59663473,10.59663473,0,0,0,0,0,0,0,0,0,0,12361,12361,43.7,43.7
1,1,4020.0,4020.0,0,0,22.47,22.47,737,737,1,1,522.55,522.55,0.1148,10.49127422,10.49127422,0,0,0,0,0,1,0,0,0,0,19796,19796,30.1,30.1
1,1,6509.958333,6509.958333,0,0,7.0,7.0,682,682,0,0,204.83,204.83,0.1392,11.47210347,11.47210347,0,0,0,0,0,0,0,1,0,0,4417,4417,78.9,78.9
1,1,3210.0,3210.0,0,0,13.8,13.8,692,692,0,0,134.54,134.54,0.1287,9.798127037,9.798127037,1,1,0,0,0,0,0,0,0,0,9794,9794,75.9,75.9
1,1,4264.958333,4264.958333,0,0,19.2,19.2,667,667,2,2,111.5,111.5,0.1426,10.81977828,10.81977828,0,0,0,0,0,1,0,0,0,0,9625,9625,49.1,49.1
1,1,3929.958333,3929.958333,1,1,5.13,5.13,707,707,0,0,679.37,679.37,0.1357,11.40756495,11.40756495,0,0,0,0,0,1,0,0,0,0,17470,17470,25.1,25.1
1,1,3780.0,3780.0,0,0,11.71,11.71,737,737,1,1,576.95,576.95,0.1148,11.09741002,11.09741002,0,0,0,0,0,1,0,0,0,0,18277,18277,50.8,50.8
1,1,4800.0,4800.0,0,0,5.09,5.09,787,787,0,0,161.36,161.36,0.1357,10.1266311,10.1266311,0,0,0,0,0,0,0,0,0,1,44834,44834,0.0,0.0
1,1,5520.0,5520.0,0,0,18.63,18.63,742,742,0,0,426.45,426.45,0.1114,10.98529272,10.98529272,0,0,0,0,0,1,0,0,0,0,25195,25195,24.2,24.2
1,1,4289.958333,4289.958333,0,0,22.38,22.38,697,697,0,0,870.39,870.39,0.1531,11.00209984,11.00209984,0,0,0,0,0,1,0,0,0,0,42430,42430,81.8,81.8
1,1,1890.0,1890.0,0,0,21.42,21.42,677,677,1,1,169.85,169.85,0.1357,10.2181523,10.2181523,0,0,0,0,0,0,0,0,0,0,8817,8817,76.0,76.0
1,1,5729.958333,5729.958333,0,0,11.16,11.16,672,672,1,1,95.12,95.12,0.1357,11.09922655,11.09922655,0,0,0,0,0,1,0,0,0,0,26343,26343,83.4,83.4
1,1,6630.0,6630.0,0,0,2.87,2.87,782,782,0,0,410.94,410.94,0.0859,10.75363848,10.75363848,0,0,0,0,0,1,0,0,0,0,6049,6049,19.1,19.1
1,1,4470.0,4470.0,0,0,20.86,20.86,717,717,1,1,457.25,457.25,0.1183,10.91508846,10.91508846,0,0,0,0,1,0,0,0,0,0,21981,21981,59.6,59.6
1,1,1860.0,1860.0,0,0,6.42,6.42,692,692,2,2,55.44,55.44,0.1496,11.00209984,11.00209984,0,0,0,0,0,1,0,0,0,0,4050,4050,98.8,98.8
1,1,2610.0,2610.0,0,0,20.37,20.37,712,712,0,0,49.21,49.21,0.1114,9.769727562,9.769727562,1,1,0,0,0,0,0,0,0,0,5013,5013,68.7,68.7
1,1,1140.0,1140.0,0,0,10.71,10.71,677,677,2,2,163.76,163.76,0.1461,9.546812609,9.546812609,0,0,0,0,0,1,0,0,0,0,3798,3798,50.6,50.6
1,1,4229.958333,4229.958333,0,0,13.19,13.19,747,747,0,0,65.23,65.23,0.074,11.6351431,11.6351431,0,0,0,0,1,0,0,0,0,0,19548,19548,37.2,37.2
1,1,8071.0,8071.0,3,3,23.86,23.86,687,687,1,1,706.74,706.74,0.1461,11.00209984,11.00209984,0,0,0,0,0,1,0,0,0,0,4503,4503,35.7,35.7
1,1,3479.958333,3479.958333,0,0,9.67,9.67,742,742,6,6,819.29,819.29,0.1392,11.28978191,11.28978191,0,0,0,0,0,0,0,0,0,0,254,254,1.1,1.1
1,1,4619.958333,4619.958333,1,1,11.86,11.86,677,677,1,1,256.03,256.03,0.1392,11.74403719,11.74403719,0,0,0,0,0,0,0,1,0,0,20685,20685,72.9,72.9
1,1,6930.0,6930.0,0,0,19.93,19.93,697,697,0,0,203.82,203.82,0.1357,11.31447453,11.31447453,0,0,0,0,1,0,0,0,0,0,52116,52116,95.3,95.3
1,1,3301.0,3301.0,0,0,10.66,10.66,757,757,0,0,155.69,155.69,0.0894,10.81977828,10.81977828,0,0,0,0,1,0,0,0,0,0,5076,5076,22.7,22.7
1,1,13170.0,13170.0,0,0,16.3,16.3,692,692,3,3,377.37,377.37,0.1426,11.72803684,11.72803684,0,0,0,0,0,0,1,0,0,0,62587,62587,77.4,77.4
1,1,5069.958333,5069.958333,0,0,12.6,12.6,772,772,2,2,312.19,312.19,0.0774,11.30713055,11.30713055,0,0,0,0,0,0,0,1,0,0,12212,12212,19.0,19.0
1,1,3000.0,3000.0,0,0,19.56,19.56,707,707,1,1,235.44,235.44,0.1287,10.03801845,10.03801845,0,0,0,0,1,0,0,0,0,0,12315,12315,94.7,94.7
1,1,1289.958333,1289.958333,0,0,8.43,8.43,742,742,2,2,132.54,132.54,0.1183,10.71441777,10.71441777,0,0,0,0,0,0,0,1,0,0,450,450,1.7,1.7
1,1,3479.958333,3479.958333,0,0,8.02,8.02,687,687,3,3,686.12,686.12,0.1426,11.22524339,11.22524339,0,0,0,0,0,1,0,0,0,0,15278,15278,76.4,76.4
1,1,7680.0,7680.0,0,0,11.52,11.52,717,717,3,3,477.13,477.13,0.1183,11.46163217,11.46163217,0,0,0,0,0,1,0,0,0,0,19757,19757,30.1,30.1
1,1,6029.958333,6029.958333,0,0,19.33,19.33,672,672,1,1,529.94,529.94,0.1635,12.25486281,12.25486281,1,1,1,1,0,0,0,0,0,0,26388,26388,94.2,94.2
1,1,4020.0,4020.0,1,1,13.1,13.1,672,672,1,1,417.79,417.79,0.1531,11.13453063,11.13453063,0,0,0,0,0,1,0,0,0,0,14606,14606,92.4,92.4
1,1,4800.0,4800.0,1,1,10.78,10.78,702,702,1,1,334.67,334.67,0.1253,11.06663836,11.06663836,0,0,0,0,0,1,0,0,0,0,26373,26373,78.5,78.5
1,1,7139.958333,7139.958333,1,1,16.55,16.55,702,702,3,3,866.13,866.13,0.1496,11.9381932,11.9381932,1,1,0,0,0,1,0,0,0,0,23798,23798,48.7,48.7
1,1,2640.0,2640.0,0,0,21.25,21.25,732,732,1,1,55.61,55.61,0.0894,9.169518377,9.169518377,1,1,0,0,0,1,0,0,0,0,2385,2385,54.2,54.2
1,1,4470.0,4470.0,0,0,6.67,6.67,742,742,3,3,99.9,99.9,0.1218,10.62132735,10.62132735,0,0,0,0,0,0,0,0,0,0,4561,4561,95.0,95.0
1,1,7470.0,7470.0,0,0,10.26,10.26,727,727,0,0,164.02,164.02,0.1114,11.17064696,11.17064696,0,0,0,0,0,0,1,0,0,0,1893,1893,24.7,24.7
1,1,3869.958333,3869.958333,0,0,15.28,15.28,667,667,0,0,144.8,144.8,0.1461,11.23848862,11.23848862,0,0,0,0,0,0,1,0,0,0,15578,15578,91.1,91.1
1,1,5009.958333,5009.958333,0,0,18.24,18.24,712,712,1,1,197.82,197.82,0.1148,10.59663473,10.59663473,0,0,0,0,0,1,0,0,0,0,15955,15955,70.9,70.9
1,1,11340.0,11340.0,0,0,22.32,22.32,727,727,0,0,666.0,666.0,0.1218,11.20504069,11.20504069,0,0,0,0,0,1,0,0,0,0,33980,33980,74.7,74.7
1,1,3450.0,3450.0,0,0,11.33,11.33,737,737,0,0,285.95,285.95,0.0894,10.64875269,10.64875269,1,1,0,0,0,1,0,0,0,0,13421,13421,67.4,67.4
1,1,2550.0,2550.0,0,0,19.9,19.9,672,672,1,1,84.93,84.93,0.1357,10.49127422,10.49127422,1,1,0,0,0,1,0,0,0,0,2610,2610,27.8,27.8
1,1,4380.0,4380.0,0,0,8.52,8.52,662,662,1,1,568.03,568.03,0.167,11.49272276,11.49272276,0,0,0,0,0,1,0,0,0,0,31961,31961,87.9,87.9
1,1,1860.0,1860.0,0,0,1.75,1.75,682,682,2,2,201.8,201.8,0.1287,10.50232405,10.50232405,0,0,0,0,0,0,0,0,0,0,3867,3867,32.5,32.5
1,1,4410.0,4410.0,0,0,4.8,4.8,702,702,0,0,66.27,66.27,0.1183,10.54534144,10.54534144,0,0,0,0,0,0,0,0,0,0,768,768,5.6,5.6
1,1,8369.958333,8369.958333,0,0,17.14,17.14,682,682,1,1,860.91,860.91,0.167,11.74403719,11.74403719,0,0,0,0,0,1,0,0,0,0,46226,46226,97.9,97.9
1,1,1440.0,1440.0,0,0,15.24,15.24,672,672,1,1,450.02,450.02,0.16,10.59663473,10.59663473,0,0,0,0,0,1,0,0,0,0,15864,15864,62.5,62.5
1,1,3869.958333,3869.958333,0,0,3.25,3.25,682,682,2,2,852.57,852.57,0.16,11.55214618,11.55214618,1,1,0,0,0,0,0,0,0,0,172,172,24.6,24.6
1,1,2960.0,2960.0,0,0,13.23,13.23,747,747,2,2,189.67,189.67,0.0859,10.62132735,10.62132735,0,0,0,0,0,1,0,0,0,0,5672,5672,17.1,17.1
1,1,3929.958333,3929.958333,0,0,12.62,12.62,702,702,1,1,509.53,509.53,0.1357,11.22524339,11.22524339,0,0,0,0,0,1,0,0,0,0,6424,6424,92.2,92.2
1,1,4500.0,4500.0,0,0,0.0,0.0,797,797,0,0,317.72,317.72,0.0894,10.15812977,10.15812977,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
1,1,6149.958333,6149.958333,0,0,18.05,18.05,747,747,2,2,457.51,457.51,0.0894,11.19821472,11.19821472,0,0,0,0,0,1,0,0,0,0,68214,68214,8.4,8.4
1,1,2220.0,2220.0,0,0,22.23,22.23,692,692,2,2,49.95,49.95,0.1218,10.59663473,10.59663473,0,0,0,0,0,0,0,0,0,0,6834,6834,55.1,55.1
1,1,3705.0,3705.0,0,0,17.72,17.72,712,712,0,0,265.08,265.08,0.1183,10.91508846,10.91508846,0,0,0,0,0,0,0,0,0,0,21470,21470,85.5,85.5
1,1,5759.958333,5759.958333,0,0,14.22,14.22,782,782,0,0,155.3,155.3,0.074,11.1844214,11.1844214,0,0,0,0,0,0,0,0,1,0,1751,1751,6.1,6.1
1,1,7199.958333,7199.958333,0,0,1.81,1.81,777,777,0,0,156.1,156.1,0.0774,11.11346857,11.11346857,0,0,0,0,0,0,0,1,0,0,4814,4814,23.5,23.5
1,1,6035.0,6035.0,0,0,12.25,12.25,727,727,1,1,499.5,499.5,0.1218,11.59542669,11.59542669,0,0,0,0,0,0,0,0,0,0,24573,24573,87.4,87.4
1,1,3090.0,3090.0,0,0,2.05,2.05,717,717,2,2,160.64,160.64,0.1253,9.505990614,9.505990614,0,0,0,0,0,0,0,0,0,0,1554,1554,23.9,23.9
1,1,3627.0,3627.0,0,0,23.12,23.12,687,687,0,0,626.08,626.08,0.1426,10.858999,10.858999,1,1,0,0,0,1,0,0,0,0,13882,13882,69.4,69.4
1,1,9636.0,9636.0,0,0,5.56,5.56,792,792,3,3,655.03,655.03,0.1461,11.38736224,11.38736224,0,0,0,0,0,0,0,0,0,1,14653,14653,44.3,44.3
1,1,6124.958333,6124.958333,0,0,23.48,23.48,667,667,1,1,645.26,645.26,0.1739,11.35040654,11.35040654,0,0,0,0,1,0,0,0,0,0,11369,11369,91.7,91.7
1,1,2879.958333,2879.958333,0,0,9.81,9.81,722,722,3,3,428.59,428.59,0.1148,11.22524339,11.22524339,0,0,0,0,0,1,0,0,0,0,14132,14132,67.6,67.6
1,1,6660.0,6660.0,0,0,4.87,4.87,812,812,0,0,828.35,828.35,0.1183,12.75995776,12.75995776,0,0,0,0,0,0,0,0,0,0,129224,129224,4.6,4.6
1,1,4140.0,4140.0,0,0,11.63,11.63,697,697,3,3,158.97,158.97,0.1253,9.472396897,9.472396897,0,0,0,0,0,1,0,0,0,0,4996,4996,38.4,38.4
1,1,3240.958333,3240.958333,0,0,20.91,20.91,697,697,3,3,106.56,106.56,0.1218,10.6454249,10.6454249,0,0,0,0,0,1,0,0,0,0,973,973,48.6,48.6
1,1,11790.0,11790.0,0,0,4.43,4.43,697,697,1,1,59.94,59.94,0.1218,10.96819829,10.96819829,0,0,1,1,1,0,0,0,0,0,8652,8652,50.3,50.3
1,1,3780.0,3780.0,0,0,12.91,12.91,697,697,2,2,101.89,101.89,0.1183,10.1266311,10.1266311,0,0,0,0,0,0,0,0,1,0,18988,18988,60.7,60.7
1,1,1709.958333,1709.958333,0,0,11.78,11.78,682,682,1,1,692.9,692.9,0.1496,10.89673933,10.89673933,0,0,0,0,0,1,0,0,0,0,25216,25216,59.9,59.9
1,1,7949.958333,7949.958333,0,0,10.82,10.82,697,697,1,1,139.95,139.95,0.1565,10.91508846,10.91508846,0,0,0,0,0,0,0,0,0,1,405,405,6.2,6.2
1,1,4709.958333,4709.958333,0,0,0.62,0.62,782,782,2,2,206.05,206.05,0.0774,14.12446477,14.12446477,0,0,0,0,0,1,0,0,0,0,20,20,0.1,0.1
1,1,3239.958333,3239.958333,0,0,8.82,8.82,722,722,0,0,196.83,196.83,0.1114,10.77895629,10.77895629,0,0,0,0,0,1,0,0,0,0,3688,3688,32.1,32.1
1,1,14879.95833,14879.95833,0,0,15.63,15.63,707,707,0,0,507.01,507.01,0.1322,10.3809632,10.3809632,0,0,0,0,0,1,0,0,0,0,14489,14489,89.4,89.4
1,1,2580.0,2580.0,0,0,13.75,13.75,702,702,0,0,41.17,41.17,0.1426,8.476371197,8.476371197,1,1,0,0,0,0,0,0,0,0,0,0,36.5,36.5
1,1,4020.0,4020.0,0,0,14.45,14.45,662,662,0,0,551.14,551.14,0.1635,11.42954386,11.42954386,0,0,0,0,0,1,0,0,0,0,22689,22689,84.0,84.0
1,1,2310.0,2310.0,0,0,20.79,20.79,682,682,0,0,203.82,203.82,0.1357,10.4341158,10.4341158,0,0,0,0,0,1,0,0,0,0,5950,5950,57.8,57.8
1,1,2160.958333,2160.958333,0,0,10.3,10.3,747,747,6,6,190.14,190.14,0.06,10.52942598,10.52942598,0,0,0,0,0,0,0,1,0,0,543,543,0.9,0.9
1,1,7442.0,7442.0,0,0,15.88,15.88,722,722,2,2,397.61,397.61,0.1183,11.71993963,11.71993963,0,0,0,0,0,0,0,0,0,0,46336,46336,49.8,49.8
1,1,7470.0,7470.0,1,1,22.34,22.34,712,712,1,1,333.0,333.0,0.1218,10.4341158,10.4341158,0,0,0,0,1,0,0,0,0,0,19034,19034,26.3,26.3
1,1,5970.0,5970.0,0,0,5.66,5.66,702,702,2,2,165.67,165.67,0.1183,11.39526742,11.39526742,1,1,0,0,0,0,0,0,1,0,8950,8950,31.1,31.1
1,1,6149.958333,6149.958333,0,0,14.94,14.94,762,762,1,1,397.15,397.15,0.0894,10.34174248,10.34174248,0,0,0,0,1,0,0,0,0,0,16495,16495,30.9,30.9
1,1,1574.0,1574.0,0,0,5.32,5.32,697,697,0,0,316.42,316.42,0.16,11.38639806,11.38639806,0,0,1,1,0,1,0,0,0,0,5273,5273,43.6,43.6
1,1,7980.0,7980.0,0,0,18.69,18.69,687,687,3,3,235.44,235.44,0.1287,11.53272809,11.53272809,0,0,0,0,0,0,0,0,0,0,22845,22845,69.4,69.4
1,1,3629.958333,3629.958333,0,0,16.07,16.07,697,697,0,0,403.6,403.6,0.1287,10.82774645,10.82774645,0,0,0,0,1,0,0,0,0,0,19137,19137,42.5,42.5
1,1,5399.958333,5399.958333,0,0,0.26,0.26,782,782,3,3,203.34,203.34,0.0894,10.727663,10.727663,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1,1,5280.0,5280.0,0,0,14.77,14.77,722,722,0,0,198.81,198.81,0.1183,10.95109493,10.95109493,0,0,0,0,0,0,0,0,0,0,9107,9107,93.9,93.9
1,1,3060.041667,3060.041667,0,0,14.7,14.7,682,682,1,1,208.9,208.9,0.1531,10.72317927,10.72317927,0,0,0,0,0,1,0,0,0,0,6474,6474,93.8,93.8
1,1,6419.958333,6419.958333,0,0,12.52,12.52,812,812,0,0,317.72,317.72,0.0894,10.47333652,10.47333652,0,0,0,0,0,0,0,1,0,0,2600,2600,12.3,12.3
1,1,9990.041667,9990.041667,0,0,1.72,1.72,772,772,2,2,124.24,124.24,0.074,11.79810441,11.79810441,0,0,0,0,0,0,0,1,0,0,10583,10583,16.9,16.9
1,1,5010.0,5010.0,0,0,6.06,6.06,662,662,0,0,168.76,168.76,0.16,11.49272276,11.49272276,0,0,0,0,0,1,0,0,0,0,72289,72289,97.2,97.2
1,1,7560.0,7560.0,0,0,15.6,15.6,727,727,1,1,171.53,171.53,0.1426,11.40756495,11.40756495,0,0,0,0,0,1,0,0,0,0,28532,28532,99.4,99.4
1,1,3270.0,3270.0,0,0,12.32,12.32,752,752,3,3,218.54,218.54,0.0774,11.15625052,11.15625052,0,0,0,0,0,0,1,0,0,0,3233,3233,10.4,10.4
1,1,3030.041667,3030.041667,0,0,6.23,6.23,742,742,1,1,346.17,346.17,0.1148,10.96819829,10.96819829,0,0,0,0,0,1,0,0,0,0,10044,10044,63.6,63.6
1,1,4110.041667,4110.041667,2,2,20.6,20.6,662,662,2,2,562.52,562.52,0.16,10.77895629,10.77895629,1,1,0,0,1,0,0,0,0,0,10441,10441,50.7,50.7
1,1,2235.041667,2235.041667,2,2,10.33,10.33,667,667,1,1,277.16,277.16,0.1496,10.54534144,10.54534144,0,0,0,0,0,1,0,0,0,0,5124,5124,35.3,35.3
1,1,2161.0,2161.0,0,0,18.48,18.48,682,682,0,0,286.75,286.75,0.1392,10.41271189,10.41271189,0,0,0,0,0,1,0,0,0,0,7452,7452,73.8,73.8
1,1,1770.0,1770.0,0,0,13.92,13.92,712,712,0,0,119.29,119.29,0.1183,10.46310334,10.46310334,0,0,0,0,0,0,0,0,0,0,800,800,15.1,15.1
1,1,2970.041667,2970.041667,0,0,17.89,17.89,697,697,0,0,336.34,336.34,0.1287,10.71441777,10.71441777,0,0,0,0,0,1,0,0,0,0,11585,11585,49.1,49.1
1,1,10590.0,10590.0,0,0,17.48,17.48,742,742,3,3,442.85,442.85,0.1114,10.7898715,10.7898715,0,0,0,0,0,0,0,0,0,0,13844,13844,50.3,50.3
1,1,4087.041667,4087.041667,0,0,20.1,20.1,752,752,0,0,190.63,190.63,0.0894,10.13459927,10.13459927,0,0,0,0,1,0,0,0,0,0,17953,17953,72.4,72.4
1,1,1710.0,1710.0,1,1,13.28,13.28,682,682,3,3,203.82,203.82,0.1357,11.00209984,11.00209984,0,0,0,0,0,0,0,0,1,0,679,679,7.4,7.4
1,1,8160.041667,8160.041667,0,0,14.56,14.56,727,727,0,0,84.51,84.51,0.1322,10.35210793,10.35210793,1,1,0,0,0,1,0,0,0,0,17806,17806,99.4,99.4
1,1,3750.041667,3750.041667,0,0,8.58,8.58,697,697,1,1,270.41,270.41,0.1322,10.858999,10.858999,0,0,0,0,0,1,0,0,0,0,9017,9017,39.6,39.6
1,1,6970.041667,6970.041667,0,0,17.7,17.7,737,737,1,1,285.95,285.95,0.0894,11.1123882,11.1123882,0,0,0,0,1,0,0,0,0,0,17870,17870,42.8,42.8
1,1,5190.041667,5190.041667,0,0,11.9,11.9,682,682,3,3,60.24,60.24,0.1253,10.57745191,10.57745191,0,0,1,1,0,0,0,0,0,0,2496,2496,56.7,56.7
1,1,6240.041667,6240.041667,0,0,14.67,14.67,747,747,2,2,662.68,662.68,0.1183,11.33857208,11.33857208,0,0,0,0,0,1,0,0,0,0,8156,8156,22.0,22.0
1,1,3300.041667,3300.041667,0,0,19.08,19.08,667,667,3,3,51.21,51.21,0.1392,10.30895266,10.30895266,0,0,0,0,0,0,0,0,0,0,2603,2603,44.1,44.1
1,1,2311.041667,2311.041667,0,0,0.65,0.65,792,792,0,0,334.67,334.67,0.1253,10.91508846,10.91508846,0,0,0,0,0,0,0,0,0,0,383,383,8.5,8.5
